,COD_DPTO_O,NDEP_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,Total general,lat,lon
984,0,CASANARE,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,5.5000085,-71.5000086
985,0,CASANARE,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,10,15,17,15,25,15,23,17,14,23,15,30,14,24,18,24,299,5.5000085,-71.5000086
986,0,CASANARE,330.0,HEPATITIS A,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4,5.5000085,-71.5000086
987,0,CASANARE,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,8,5.5000085,-71.5000086
988,0,CASANARE,345.0,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.5000085,-71.5000086
989,0,CASANARE,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,2,0,0,1,1,0,0,1,1,0,0,2,0,1,1,11,5.5000085,-71.5000086
990,0,CASANARE,356.0,INTENTO DE SUICIDIO,4,2,10,3,2,11,5,4,10,9,6,4,7,4,7,8,96,5.5000085,-71.5000086
991,0,CASANARE,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,2,1,1,2,1,1,5,1,0,2,6,3,1,0,1,1,28,5.5000085,-71.5000086
992,0,CASANARE,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,2,1,4,2,2,9,3,3,8,8,4,4,5,2,4,3,64,5.5000085,-71.5000086
993,0,CASANARE,,INTOXICACIONES,2,4,1,1,2,3,4,0,2,1,2,4,1,2,3,2,34,5.5000085,-71.5000086
994,0,CASANARE,420.0,LEISHMANIASIS CUTANEA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5000085,-71.5000086
995,0,CASANARE,430.0,LEISHMANIASIS MUCOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5.5000085,-71.5000086
996,0,CASANARE,455.0,LEPTOSPIROSIS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.5000085,-71.5000086
997,0,CASANARE,465.0,MALARIA (TODAS LAS FORMAS),0,0,5,22,16,6,2,3,1,0,0,0,0,0,0,0,55,5.5000085,-71.5000086
998,0,CASANARE,549.0,MORBILIDAD MATERNA EXTREMA,4,11,7,5,1,0,5,1,15,8,8,7,7,11,10,5,105,5.5000085,-71.5000086
999,0,CASANARE,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5.5000085,-71.5000086
1000,0,CASANARE,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,2,1,4,3,1,0,4,1,1,0,0,1,1,2,2,0,23,5.5000085,-71.5000086
1001,0,CASANARE,620.0,PAROTIDITIS,0,0,1,1,2,1,0,1,0,0,2,0,0,0,0,0,8,5.5000085,-71.5000086
1002,0,CASANARE,740.0,SIFILIS CONGENITA,3,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,10,5.5000085,-71.5000086
1003,0,CASANARE,750.0,SIFILIS GESTACIONAL,3,1,3,5,2,2,2,3,2,3,3,3,3,2,7,5,49,5.5000085,-71.5000086
1004,0,CASANARE,813.0,TUBERCULOSIS,1,0,2,0,2,2,6,0,3,4,6,2,7,8,1,0,44,5.5000085,-71.5000086
1005,0,CASANARE,831.0,VARICELA INDIVIDUAL,3,0,1,0,0,0,1,0,1,1,2,1,2,3,3,6,24,5.5000085,-71.5000086
1006,0,CASANARE,850.0,VIH/SIDA/MORTALIDAD POR SIDA,4,3,4,1,2,1,3,1,2,4,5,3,0,3,2,5,43,5.5000085,-71.5000086
1007,0,CASANARE,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,21,10,8,10,17,13,17,13,20,19,21,13,9,17,9,23,240,5.5000085,-71.5000086
1008,0,Total CASANARE,,,81,79,84,91,100,89,109,67,111,107,109,98,75,103,104,105,1512,,
1009,86,PUTUMAYO,100.0,ACCIDENTE OFIDICO,5,2,1,6,5,4,3,3,2,0,6,0,0,1,3,4,45,0.5000086,-76.0000086
1010,0,PUTUMAYO,110.0,BAJO PESO AL NACER,1,2,2,1,3,1,2,2,1,3,4,0,3,1,2,2,30,0.5000086,-76.0000086
1011,0,PUTUMAYO,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,2,2,2,1,6,2,3,1,7,4,3,5,1,4,4,6,53,0.5000086,-76.0000086
1012,0,PUTUMAYO,210.0,DENGUE,29,35,25,29,34,38,42,53,55,44,49,44,38,26,38,17,596,0.5000086,-76.0000086
1013,0,PUTUMAYO,215.0,DEFECTOS CONGENITOS,3,2,1,1,4,4,3,0,3,1,2,1,0,0,0,0,25,0.5000086,-76.0000086
1014,0,PUTUMAYO,220.0,DENGUE GRAVE,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.5000086,-76.0000086
1015,0,PUTUMAYO,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5000086,-76.0000086
1016,0,PUTUMAYO,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,22,12,24,10,11,34,21,18,24,26,17,23,21,23,17,28,331,0.5000086,-76.0000086
1017,0,PUTUMAYO,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,7,0.5000086,-76.0000086
1018,0,PUTUMAYO,345.0,ESI - IRAG (VIGILANCIA CENTINELA),1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.5000086,-76.0000086
1019,0,PUTUMAYO,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,6,0.5000086,-76.0000086
1020,0,PUTUMAYO,356.0,INTENTO DE SUICIDIO,4,6,9,2,2,6,5,4,6,4,5,9,4,8,10,2,86,0.5000086,-76.0000086
1021,0,PUTUMAYO,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5,0.5000086,-76.0000086
1022,0,PUTUMAYO,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,4,5,6,2,3,5,3,3,5,3,4,7,3,6,7,1,67,0.5000086,-76.0000086
1023,0,PUTUMAYO,,INTOXICACIONES,2,5,2,5,4,4,8,2,1,3,2,2,5,0,3,3,51,0.5000086,-76.0000086
1024,0,PUTUMAYO,420.0,LEISHMANIASIS CUTANEA,7,10,6,4,3,2,1,4,1,2,0,0,0,1,0,0,41,0.5000086,-76.0000086
1025,0,PUTUMAYO,465.0,MALARIA (TODAS LAS FORMAS),1,3,0,0,3,0,0,2,1,0,0,0,0,1,0,0,11,0.5000086,-76.0000086
1026,0,PUTUMAYO,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5000086,-76.0000086
1027,0,PUTUMAYO,549.0,MORBILIDAD MATERNA EXTREMA,5,2,6,6,6,7,4,9,5,6,2,4,4,4,5,4,79,0.5000086,-76.0000086
1028,0,PUTUMAYO,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5000086,-76.0000086
1029,0,PUTUMAYO,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,4,1,1,1,2,1,0,1,2,0,1,2,1,2,0,0,19,0.5000086,-76.0000086
1030,0,PUTUMAYO,620.0,PAROTIDITIS,0,0,1,2,3,0,1,0,0,0,0,0,0,1,0,1,9,0.5000086,-76.0000086
1031,0,PUTUMAYO,740.0,SIFILIS CONGENITA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5000086,-76.0000086
1032,0,PUTUMAYO,750.0,SIFILIS GESTACIONAL,2,5,4,1,5,4,4,3,1,0,6,1,0,2,2,0,40,0.5000086,-76.0000086
1033,0,PUTUMAYO,813.0,TUBERCULOSIS,2,0,1,1,1,1,1,0,3,2,0,1,2,2,1,0,18,0.5000086,-76.0000086
1034,0,PUTUMAYO,831.0,VARICELA INDIVIDUAL,0,1,3,0,3,2,2,1,2,0,2,3,1,2,0,0,22,0.5000086,-76.0000086
1035,0,PUTUMAYO,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,1,0,0,3,0,0,3,2,0,2,0,1,1,13,0.5000086,-76.0000086
1036,0,PUTUMAYO,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,12,20,13,13,27,20,18,17,12,13,23,29,14,22,24,14,291,0.5000086,-76.0000086
1037,0,Total PUTUMAYO,,,107,114,109,87,130,136,128,124,131,118,130,132,99,109,118,84,1856,,
1038,88,SAN ANDRES,110.0,BAJO PESO AL NACER,1,0,0,2,1,2,0,1,0,0,0,0,0,1,0,0,8,6.8180711,-72.82070608235979
1039,0,SAN ANDRES,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.8180711,-72.82070608235979
1040,0,SAN ANDRES,210.0,DENGUE,0,3,2,3,2,1,3,3,5,1,2,0,1,2,1,0,29,6.8180711,-72.82070608235979
1041,0,SAN ANDRES,215.0,DEFECTOS CONGENITOS,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,6.8180711,-72.82070608235979
1042,0,SAN ANDRES,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,0,0,2,1,2,1,4,3,4,3,1,1,5,1,1,3,32,6.8180711,-72.82070608235979
1043,0,SAN ANDRES,356.0,INTENTO DE SUICIDIO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.8180711,-72.82070608235979
1044,0,SAN ANDRES,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6.8180711,-72.82070608235979
1045,0,SAN ANDRES,365.0,INTOXICACIONES,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6.8180711,-72.82070608235979
1046,0,SAN ANDRES,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,5,6.8180711,-72.82070608235979
1047,0,SAN ANDRES,750.0,SIFILIS GESTACIONAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.8180711,-72.82070608235979
1048,0,SAN ANDRES,831.0,VARICELA INDIVIDUAL,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,6,6.8180711,-72.82070608235979
1049,0,SAN ANDRES,850.0,VIH/SIDA/MORTALIDAD POR SIDA,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,6.8180711,-72.82070608235979
1050,0,SAN ANDRES,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,0,0,0,1,2,1,3,4,0,3,2,1,1,0,1,1,20,6.8180711,-72.82070608235979
1051,0,Total SAN ANDRES,,,2,5,8,10,8,7,11,15,11,9,6,3,9,4,4,4,116,,
1052,91,AMAZONAS,100.0,ACCIDENTE OFIDICO,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,7,-1.0197136,-71.9383333
1053,0,AMAZONAS,110.0,BAJO PESO AL NACER,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,-1.0197136,-71.9383333
1054,0,AMAZONAS,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,1,2,1,2,1,0,0,1,0,0,0,0,0,1,3,0,12,-1.0197136,-71.9383333
1055,0,AMAZONAS,210.0,DENGUE,2,3,4,3,6,5,2,6,15,10,9,7,11,6,5,2,96,-1.0197136,-71.9383333
1056,0,AMAZONAS,215.0,DEFECTOS CONGENITOS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0197136,-71.9383333
1057,0,AMAZONAS,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,4,4,2,3,2,2,3,0,3,4,2,1,3,3,3,1,40,-1.0197136,-71.9383333
1058,0,AMAZONAS,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0197136,-71.9383333
1059,0,AMAZONAS,356.0,INTENTO DE SUICIDIO,0,0,1,1,0,0,0,0,0,0,0,1,3,2,0,0,8,-1.0197136,-71.9383333
1060,0,AMAZONAS,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,-1.0197136,-71.9383333
1061,0,AMAZONAS,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,4,-1.0197136,-71.9383333
1062,0,AMAZONAS,,INTOXICACIONES,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,4,-1.0197136,-71.9383333
1063,0,AMAZONAS,420.0,LEISHMANIASIS CUTANEA,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,4,-1.0197136,-71.9383333
1064,0,AMAZONAS,465.0,MALARIA (TODAS LAS FORMAS),3,6,5,3,2,4,5,2,4,0,4,5,4,2,2,3,54,-1.0197136,-71.9383333
1065,0,AMAZONAS,549.0,MORBILIDAD MATERNA EXTREMA,1,1,2,1,1,1,0,2,0,0,3,0,0,0,1,1,14,-1.0197136,-71.9383333
1066,0,AMAZONAS,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,-1.0197136,-71.9383333
1067,0,AMAZONAS,740.0,SIFILIS CONGENITA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1.0197136,-71.9383333
1068,0,AMAZONAS,750.0,SIFILIS GESTACIONAL,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,7,-1.0197136,-71.9383333
1069,0,AMAZONAS,813.0,TUBERCULOSIS,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,8,-1.0197136,-71.9383333
1070,0,AMAZONAS,831.0,VARICELA INDIVIDUAL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,-1.0197136,-71.9383333
1071,0,AMAZONAS,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,-1.0197136,-71.9383333
1072,0,AMAZONAS,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,3,6,1,5,1,4,3,4,2,3,1,1,1,3,1,1,40,-1.0197136,-71.9383333
1073,0,Total AMAZONAS,,,18,26,19,24,22,18,15,17,24,18,22,20,25,20,17,11,316,,
1074,94,GUAINIA,100.0,ACCIDENTE OFIDICO,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,6,2.5000086,-69.0000086
1075,0,GUAINIA,110.0,BAJO PESO AL NACER,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,1,8,2.5000086,-69.0000086
1076,0,GUAINIA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,1,0,1,1,1,1,0,2,1,0,0,1,2,0,1,0,12,2.5000086,-69.0000086
1077,0,GUAINIA,210.0,DENGUE,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,7,2.5000086,-69.0000086
1078,0,GUAINIA,215.0,DEFECTOS CONGENITOS,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,5,2.5000086,-69.0000086
1079,0,GUAINIA,220.0,DENGUE GRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5000086,-69.0000086
1080,0,GUAINIA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,2,2,2,0,2,4,4,1,2,4,2,0,1,0,1,0,27,2.5000086,-69.0000086
1081,0,GUAINIA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5000086,-69.0000086
1082,0,GUAINIA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2.5000086,-69.0000086
1083,0,GUAINIA,356.0,INTENTO DE SUICIDIO,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5,2.5000086,-69.0000086
1084,0,GUAINIA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5,2.5000086,-69.0000086
1085,0,GUAINIA,,INTOXICACIONES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2.5000086,-69.0000086
1086,0,GUAINIA,420.0,LEISHMANIASIS CUTANEA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5000086,-69.0000086
1087,0,GUAINIA,465.0,MALARIA (TODAS LAS FORMAS),64,83,64,79,70,76,44,54,61,59,80,61,56,52,55,26,984,2.5000086,-69.0000086
1088,0,GUAINIA,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2.5000086,-69.0000086
1089,0,GUAINIA,549.0,MORBILIDAD MATERNA EXTREMA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.5000086,-69.0000086
1090,0,GUAINIA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,1,0,2,0,1,2,0,2,1,0,1,0,0,0,0,10,2.5000086,-69.0000086
1091,0,GUAINIA,740.0,SIFILIS CONGENITA,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,2.5000086,-69.0000086
1092,0,GUAINIA,750.0,SIFILIS GESTACIONAL,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,7,2.5000086,-69.0000086
1093,0,GUAINIA,813.0,TUBERCULOSIS,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,6,2.5000086,-69.0000086
1094,0,GUAINIA,831.0,VARICELA INDIVIDUAL,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2.5000086,-69.0000086
1095,0,GUAINIA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5000086,-69.0000086
1096,0,GUAINIA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,1,2,1,0,3,0,1,2,1,0,1,0,1,1,2,0,16,2.5000086,-69.0000086
1097,0,Total GUAINIA,,,72,92,72,92,80,88,58,62,69,69,86,69,61,54,64,29,1117,,
1098,95,GUAVIARE,100.0,ACCIDENTE OFIDICO,1,4,0,3,3,2,3,2,1,3,7,3,5,1,8,1,47,1.6894444,-72.8202864
1099,0,GUAVIARE,110.0,BAJO PESO AL NACER,0,0,0,0,0,0,1,0,0,3,2,0,0,1,1,0,8,1.6894444,-72.8202864
1100,0,GUAVIARE,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,1,1,7,4,3,4,2,0,2,7,1,2,1,1,1,0,37,1.6894444,-72.8202864
1101,0,GUAVIARE,210.0,DENGUE,0,0,0,1,0,0,0,2,2,0,1,1,5,4,0,1,17,1.6894444,-72.8202864
1102,0,GUAVIARE,215.0,DEFECTOS CONGENITOS,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,7,1.6894444,-72.8202864
1103,0,GUAVIARE,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,3,4,3,5,6,8,8,6,5,4,6,9,2,3,4,5,81,1.6894444,-72.8202864
1104,0,GUAVIARE,330.0,HEPATITIS A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6894444,-72.8202864
1105,0,GUAVIARE,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,0,1,0,0,2,0,1,0,1,4,2,0,0,0,0,11,1.6894444,-72.8202864
1106,0,GUAVIARE,345.0,ESI - IRAG (VIGILANCIA CENTINELA),3,2,4,3,1,1,1,2,0,0,3,1,1,9,12,9,52,1.6894444,-72.8202864
1107,0,GUAVIARE,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6894444,-72.8202864
1108,0,GUAVIARE,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,1.6894444,-72.8202864
1109,0,GUAVIARE,356.0,INTENTO DE SUICIDIO,0,2,0,0,0,1,1,0,2,2,0,0,0,2,3,1,14,1.6894444,-72.8202864
1110,0,GUAVIARE,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,0,1,0,0,0,1,1,0,0,1,0,0,0,2,1,0,7,1.6894444,-72.8202864
1111,0,GUAVIARE,,INTOXICACIONES,0,2,2,4,1,1,1,0,0,1,1,2,1,0,0,1,17,1.6894444,-72.8202864
1112,0,GUAVIARE,420.0,LEISHMANIASIS CUTANEA,15,14,8,5,15,8,14,3,10,5,5,2,1,1,0,0,106,1.6894444,-72.8202864
1113,0,GUAVIARE,430.0,LEISHMANIASIS MUCOSA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.6894444,-72.8202864
1114,0,GUAVIARE,455.0,LEPTOSPIROSIS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.6894444,-72.8202864
1115,0,GUAVIARE,465.0,MALARIA (TODAS LAS FORMAS),4,18,24,20,39,26,28,22,25,25,22,26,24,18,12,13,346,1.6894444,-72.8202864
1116,0,GUAVIARE,549.0,MORBILIDAD MATERNA EXTREMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6894444,-72.8202864
1117,0,GUAVIARE,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6894444,-72.8202864
1118,0,GUAVIARE,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,5,1.6894444,-72.8202864
1119,0,GUAVIARE,620.0,PAROTIDITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6894444,-72.8202864
1120,0,GUAVIARE,740.0,SIFILIS CONGENITA,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,5,1.6894444,-72.8202864
1121,0,GUAVIARE,750.0,SIFILIS GESTACIONAL,1,1,0,1,1,1,0,2,0,2,0,1,0,2,0,0,12,1.6894444,-72.8202864
1122,0,GUAVIARE,813.0,TUBERCULOSIS,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,6,1.6894444,-72.8202864
1123,0,GUAVIARE,831.0,VARICELA INDIVIDUAL,2,1,5,2,3,1,3,0,0,2,0,0,0,0,0,1,20,1.6894444,-72.8202864
1124,0,GUAVIARE,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,1,0,0,0,1,0,0,0,0,2,0,0,1,2,0,7,1.6894444,-72.8202864
1125,0,GUAVIARE,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,1,1,7,4,4,3,6,7,3,6,6,4,3,7,5,2,69,1.6894444,-72.8202864
1126,0,Total GUAVIARE,,,31,54,63,55,77,61,70,50,54,64,62,56,46,56,49,37,885,,
1127,97,VAUPES,100.0,ACCIDENTE OFIDICO,1,2,1,1,0,2,2,0,0,1,1,1,1,2,0,1,16,0.2500086,-70.7500086
1128,0,VAUPES,110.0,BAJO PESO AL NACER,0,1,2,0,0,1,0,0,1,0,1,1,2,0,0,0,9,0.2500086,-70.7500086
1129,0,VAUPES,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,4,6,1,3,1,6,1,3,3,3,1,0,4,3,2,41,0.2500086,-70.7500086
1130,0,VAUPES,210.0,DENGUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2500086,-70.7500086
1131,0,VAUPES,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2500086,-70.7500086
1132,0,VAUPES,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,4,2,2,3,10,2,0,2,2,8,1,6,2,6,2,1,53,0.2500086,-70.7500086
1133,0,VAUPES,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2500086,-70.7500086
1134,0,VAUPES,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2500086,-70.7500086
1135,0,VAUPES,356.0,INTENTO DE SUICIDIO,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0.2500086,-70.7500086
1136,0,VAUPES,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2500086,-70.7500086
1137,0,VAUPES,,INTOXICACIONES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0.2500086,-70.7500086
1138,0,VAUPES,420.0,LEISHMANIASIS CUTANEA,3,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,9,0.2500086,-70.7500086
1139,0,VAUPES,465.0,MALARIA (TODAS LAS FORMAS),2,1,3,2,3,0,1,0,1,0,1,0,2,0,1,1,18,0.2500086,-70.7500086
1140,0,VAUPES,549.0,MORBILIDAD MATERNA EXTREMA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0.2500086,-70.7500086
1141,0,VAUPES,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.2500086,-70.7500086
1142,0,VAUPES,750.0,SIFILIS GESTACIONAL,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.2500086,-70.7500086
1143,0,VAUPES,813.0,TUBERCULOSIS,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0.2500086,-70.7500086
1144,0,VAUPES,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,1,3,4,2,8,2,2,5,6,8,2,5,3,0,10,2,63,0.2500086,-70.7500086
